450 850 54.4284 -27.6257 -1.1036 -3.4849 19.6452 -16.6329 24.5387 -14.5945 -10.0809 1.44839 0.533571 -6.40548 -5.36009 -2.4006 -17.0426 -11.727 -5.79749 -2.38436 -4.36354 -2.91709
650 650 56.6294 -29.2815 -1.59481 -3.13485 19.836 -15.1588 24.6381 -17.1469 -8.93153 1.48163 -0.0746249 -7.53466 -5.4685 -2.54687 -19.3874 -11.6382 -5.41993 -2.05261 -3.49644 -3.93442
450 550 54.6324 -28.609 -1.90714 -2.78476 19.9582 -16.3738 24.0607 -14.68 -9.91336 0.0317399 0.746144 -6.48862 -5.33276 -2.86259 -17.6396 -11.9605 -4.31854 -3.32798 -5.08187 -2.77595
850 50 54.0603 -30.783 0.883779 -5.87582 21.7261 -14.9738 22.2604 -16.761 -7.66431 0.485661 1.04848 -3.96907 -5.99242 -3.99461 -16.7748 -10.1225 -4.55489 -2.02062 -7.78826 -3.57322
250 850 51.4135 -27.8493 -0.398196 -2.31282 21.1767 -17.4023 24.9063 -11.5727 -12.4033 -1.57128 1.38949 -5.94841 -4.33706 -3.03117 -15.7488 -11.5389 -6.09977 -2.63098 -5.40043 -3.84886
850 450 55.1786 -31.489 0.481782 -4.77682 21.4779 -15.1572 21.472 -17.4188 -7.17368 0.776542 -0.076 -6.86034 -5.97037 -3.03014 -17.8544 -10.303 -4.04114 -2.57844 -5.98372 -2.53885
1150 650 59.6458 -30.6341 -2.02861 -4.80349 19.6048 -12.0011 24.6833 -19.0868 -6.56328 0.802944 -1.25078 -6.23127 -5.16491 -2.60326 -20.7852 -10.3691 -4.20195 -1.55129 -4.72144 -3.17151
350 350 53.4961 -28.3259 -1.09414 -3.29902 20.9271 -17.5848 23.8497 -14.0827 -9.22945 -0.0108952 0.712208 -5.61693 -4.59143 -2.98949 -16.3083 -11.8483 -4.47591 -3.21495 -6.58483 -2.77518
1350 50 57.1565 -24.144 1.71267 -6.0051 15.3382 -6.02079 30.2709 -13.1843 -15.5016 5.59442 0.253223 -2.98097 -3.80504 -0.0282013 -20.6105 -14.0494 -1.08441 7.65591 -3.04889 -2.27196
750 650 54.6243 -30.3952 0.213446 -3.78202 20.4528 -16.7264 22.2193 -16.4771 -7.88228 1.70517 1.00171 -7.37349 -5.06043 -2.74836 -17.7991 -10.7656 -4.91619 -2.40527 -5.57465 -3.41968
750 750 54.8531 -29.8817 -0.336401 -4.33612 20.3004 -15.4714 22.1814 -16.7679 -7.76919 2.28369 0.0427115 -7.3417 -6.12379 -3.19523 -17.3336 -11.1727 -4.20674 -1.23487 -4.75622 -2.15905
50 150 50.3191 -26.6815 0.208093 -1.93345 21.3051 -18.014 23.9864 -10.0034 -11.1735 -2.30399 0.434437 -5.41439 -3.99517 -2.9622 -13.8179 -11.9769 -4.82521 -3.76791 -8.09943 -3.31727
1550 450 56.7335 -28.5077 -0.0260392 -6.2198 19.74 -12.2822 24.6288 -17.9649 -9.53558 1.50196 1.14209 -3.95626 -5.08938 -2.37959 -17.528 -11.2465 -5.59284 -0.875504 -5.83134 -5.01052
150 350 48.9891 -26.3268 0.505974 -2.00388 20.9334 -17.3759 24.301 -8.92634 -12.5499 -3.51364 0.218553 -5.64381 -3.50619 -2.36585 -14.6335 -12.3838 -5.23988 -3.46169 -7.27596 -3.53915
150 250 48.7011 -26.6204 1.03344 -2.10193 20.7859 -17.3242 24.6851 -8.94684 -13.0763 -3.6304 0.685784 -4.85257 -3.52747 -2.52812 -13.7272 -11.5611 -4.99659 -3.10614 -7.4697 -4.16844
950 850 58.078 -28.0978 -1.93949 -3.94273 19.4534 -15.1395 25.1804 -17.2656 -8.17194 1.42753 0.175466 -7.23035 -5.11725 -2.15811 -19.8729 -11.9517 -4.34173 -2.31199 -3.29559 -4.3463
550 150 53.2119 -26.4718 -0.666987 -3.21959 19.851 -16.4911 24.8216 -14.2702 -10.2292 0.613566 0.378224 -6.12668 -5.00556 -2.38348 -17.2621 -12.2254 -4.47639 -2.50807 -5.45643 -3.88596
1450 350 57.2813 -29.9068 2.79652 -8.23515 19.5492 -9.87339 26.1023 -18.3765 -8.62925 1.46902 1.1474 -3.72717 -5.22724 -0.819183 -18.1335 -9.71028 -6.69043 0.00757003 -4.15234 -5.25802
150 550 50.2028 -26.2839 0.266938 -2.67313 20.5861 -17.9923 24.8948 -10.5026 -12.5923 -2.69596 0.843565 -5.71922 -3.87355 -2.95903 -15.3764 -12.0473 -5.5763 -2.58732 -6.4041 -3.66275
950 750 56.2884 -30.2011 -0.784988 -4.43423 20.2982 -15.1667 23.1831 -17.5647 -6.92831 1.78174 0.44069 -7.08753 -5.56509 -2.85591 -18.012 -11.7926 -4.57249 -2.08965 -5.15787 -3.05379
250 250 53.416 -29.3719 -0.173903 -6.25577 4.94819 -9.94823 25.5487 -13.6111 -3.97067 4.7679 2.12391 -3.90081 -11.4822 -12.4502 -20.3632 -12.9083 0.328759 2.90584 -6.97677 6.00591
450 250 56.7759 -31.0078 4.75424 -7.07157 6.00266 -3.66323 25.9339 -20.255 -8.21649 2.82006 13.5799 -2.33164 -14.4756 -6.5772 -22.1103 -11.5248 -4.77356 -1.35439 -4.72922 -0.405655
1150 550 62.5529 -30.4367 7.03856 -9.51087 -0.034437 -1.71236 34.2078 -18.175 -5.28196 -0.932437 12.8591 -2.20117 -13.5795 -3.82347 -25.4798 -13.3966 -3.8159 0.685629 -1.6361 0.996508
950 650 64.2771 -31.264 3.91461 -7.02497 0.116773 -2.98904 33.463 -19.2665 -1.61175 -1.08347 13.1222 -3.08192 -13.1915 -4.15273 -26.4823 -14.112 -2.32486 -0.327585 -2.72514 0.92098
1450 150 63.0106 -20.8009 6.5919 -8.324 1.89837 3.16828 41.7495 -14.9968 -6.94302 3.79552 14.5539 -1.32791 -10.8133 -0.347631 -18.8596 -11.8806 -3.16378 2.16764 2.53465 4.60653
950 550 59.5926 -34.0348 6.06392 -8.65275 4.26267 -2.28305 29.0169 -20.4053 -6.85022 0.323166 13.5035 -0.914596 -14.879 -6.11439 -25.5414 -12.0347 -5.2146 -0.60985 -4.82269 0.341026
1450 650 64.7076 -30.5937 8.51723 -8.81925 -0.031417 2.2724 36.9786 -19.5943 -6.89052 0.368272 11.8436 -1.68262 -14.3562 -6.19927 -20.7368 -14.1881 -8.32119 2.08162 0.685275 0.203615
550 250 59.5773 -29.9228 4.37629 -7.98046 3.83717 -2.90348 28.0671 -19.2217 -6.84713 1.5347 14.0701 -2.14835 -13.4256 -5.19697 -23.3108 -12.8056 -4.16477 -0.258445 -4.72085 0.331737
1550 750 65.1452 -32.8227 10.0219 -9.3952 1.18357 2.80817 36.9381 -21.5887 -6.61292 -0.454214 10.6227 -2.14466 -16.2447 -7.7785 -16.8944 -13.1262 -12.4755 2.44388 0.313905 0.483928
1450 850 64.7031 -32.9588 8.96852 -8.37357 1.63656 2.85219 36.3521 -21.6934 -5.21902 -0.840509 11.3217 -3.88939 -15.3484 -6.89428 -16.0168 -13.6874 -12.0504 3.24387 -0.601644 1.06585
1550 50 61.2282 -22.0614 5.45332 -8.53751 2.75627 1.79958 39.344 -15.4721 -7.71175 2.97321 14.9488 -1.48624 -12.0612 -2.96136 -19.4249 -13.7866 -3.38812 0.697353 1.01173 4.50602
250 350 55.8183 -27.493 2.64183 -4.58198 6.07751 -8.43917 27.8828 -17.8569 -5.04434 2.40468 13.1519 -4.80064 -13.0605 -5.97929 -20.6335 -15.3046 -2.42468 -1.25929 -4.46408 0.503999
1050 750 63.352 -33.2459 6.0535 -8.05886 0.828597 -2.49502 31.7597 -19.9155 -4.39748 -0.361963 12.5454 -2.31138 -14.3365 -4.44106 -25.7971 -13.4041 -3.87268 0.185837 -3.27478 0.366912
650 150 62.4782 -23.5746 0.957925 -5.47189 2.35003 -4.05439 32.5142 -17.451 -1.79108 2.2208 13.9121 -3.04934 -10.6593 -3.00523 -20.7674 -16.2865 -1.33941 0.820344 -3.39287 1.9469
750 450 59.6117 -31.2108 4.47715 -7.55989 4.58096 -3.14736 28.316 -20.314 -7.06817 2.37836 14.4842 -1.83737 -14.241 -4.69886 -24.1283 -12.9063 -4.3166 -0.0420855 -4.24732 0.062182
250 650 56.8852 -27.9416 1.77918 -4.39008 5.61466 -6.85354 27.4928 -19.1329 -4.92585 1.90862 12.6828 -5.0629 -13.7041 -6.28391 -21.6238 -14.6518 -1.81058 -1.70715 -5.41271 0.122132
1550 850 65.1687 -31.9365 7.86268 -8.17191 1.36821 2.43372 35.8404 -21.7044 -6.18845 0.379599 11.1511 -2.09163 -16.0056 -7.08226 -17.8898 -13.7569 -11.1068 1.90388 0.0774648 0.547891
550 850 60.631 -31.5977 3.44498 -5.63345 4.69097 -4.60244 27.4634 -20.8861 -4.83267 1.08662 12.0054 -3.96495 -13.8573 -6.08622 -23.7917 -12.9156 -2.26821 -1.10584 -7.27121 0.769511
1450 450 64.2058 -25.4561 9.03097 -9.21903 0.512595 1.68318 40.5584 -17.5146 -6.71729 0.629047 12.031 -1.28451 -12.2133 -3.93532 -19.7585 -14.6708 -5.98065 2.47246 1.08801 1.49749
550 50 56.7027 -28.0616 4.05263 -7.58464 5.32147 -3.69649 27.6941 -18.7469 -8.41905 3.6028 14.663 -2.3598 -14.3091 -5.67658 -21.9761 -13.5135 -4.09415 0.168114 -4.19932 0.0973752
450 350 56.7223 -27.5896 2.89055 -5.26315 5.68556 -5.38066 27.4536 -18.4439 -6.09791 1.56746 13.0199 -3.70589 -13.3076 -6.20489 -21.8964 -14.2266 -2.20535 -1.07376 -5.3343 0.411734
50 550 56.3411 -28.5217 2.72309 -3.69311 6.15816 -8.15627 27.3502 -18.7401 -5.16017 1.96819 12.2803 -4.52936 -13.9015 -6.93196 -21.2996 -14.4455 -2.01147 -2.30809 -4.40553 0.0793892
150 450 55.6803 -29.3655 3.40036 -4.86115 6.62704 -6.45721 26.4923 -18.9161 -7.36532 1.93478 12.8002 -4.01866 -13.8483 -6.51321 -21.3004 -13.5259 -2.79651 -1.24879 -5.62554 -0.0973972
1150 150 59.9757 -26.8156 7.64011 -8.89295 0.751729 0.575233 35.2613 -16.7542 -7.78557 2.74734 14.0393 -0.215648 -13.643 -3.41667 -22.8974 -12.7791 -4.34315 1.13168 -0.995674 2.3975
750 350 58.9849 -32.3713 6.09549 -8.5593 3.37826 -3.01215 28.3406 -20.8057 -5.70736 1.13664 13.9185 -2.30734 -13.536 -5.70845 -24.0703 -11.9985 -4.58942 -0.613142 -4.25827 0.349662
1250 50 56.2042 -28.5427 -6.19977 -13.629 4.75677 18.8634 39.7403 -29.7261 0.41224 8.76843 -5.88812 -13.5011 -8.94954 -7.83057 10.9471 -13.1086 -22.5866 12.112 -5.52538 10.8282
750 150 59.9314 -27.4496 5.11288 -10.3299 4.77024 16.767 38.6056 -22.9901 -6.3107 9.62633 -1.27875 -8.67887 -8.5166 -5.21833 0.208298 -15.3423 -21.7189 13.4108 -8.64032 8.02971
350 650 58.4115 -36.0907 7.70099 -6.88967 3.9911 11.2255 36.3206 -21.4787 -6.67895 10.1379 0.17505 -8.24441 -11.0532 -1.34826 -5.0482 -18.7075 -19.2279 11.7848 -8.80388 5.6051
1050 550 56.3865 -42.7475 25.2378 -11.2882 7.5435 5.95002 42.9434 -22.1585 0.279423 9.00133 -1.81036 -3.68748 -14.1667 -9.5527 -3.5213 -6.90722 -20.3792 2.68674 -9.37319 -8.52612
750 50 61.2624 -23.3919 0.719175 -9.0158 1.27309 17.7105 39.1155 -22.521 -8.01141 9.49232 -1.78871 -9.02987 -10.9668 -3.47936 -2.35651 -12.4128 -17.8854 11.2258 -6.09217 9.92441
350 450 60.16 -32.6019 4.99435 -9.03289 2.8232 13.6584 35.4944 -22.1577 -6.43541 11.8883 -0.0714259 -9.67053 -9.9264 -5.03468 -3.32158 -14.7451 -20.9713 14.1009 -9.13641 9.61201
950 450 56.3104 -32.5196 10.3081 -11.9999 8.82803 13.8608 41.7753 -20.079 -4.73249 8.42422 -2.31796 -8.62871 -9.29268 -2.36375 -0.566409 -16.9107 -25.8717 13.9442 -8.33329 4.09043
1550 250 61.1574 -25.069 9.9567 -9.67239 2.25135 3.01611 38.6633 -15.4477 -9.96173 3.39638 14.4289 0.75349 -13.4111 -2.83673 -20.5005 -11.9337 -4.80864 3.05566 1.56579 2.56842
1250 650 63.3517 -32.3661 7.78204 -8.67195 -0.0402027 -2.89758 35.6949 -19.1155 -3.55353 -0.60191 12.0989 -2.92621 -12.8727 -4.35055 -23.665 -15.2024 -4.63273 1.05257 -0.972224 1.25947
1250 750 58.3012 -36.7337 5.01482 -10.2783 7.4261 0.824729 27.9109 -15.4248 -7.38474 4.30268 5.42042 -0.833372 -11.3632 -9.49122 -28.301 -6.03165 -5.44872 0.654337 -9.09211 6.28199
650 850 60.6888 -29.8143 -1.14 -5.90272 4.79858 -5.36904 27.4341 -19.1587 -2.52786 2.34901 4.66329 -1.17632 -14.7959 -10.8366 -26.9559 -12.0655 1.10688 -1.79218 -9.09719 7.26233
150 850 57.7525 -33.0497 3.93726 -5.01827 5.72954 -6.86977 27.2998 -21.3032 -4.68258 1.48905 12.067 -4.34679 -14.2736 -6.95638 -22.131 -14.1817 -2.12025 -1.36876 -6.97295 -0.583898
850 850 58.3652 -34.4775 1.5779 -8.65883 10.6456 -3.38773 25.7511 -16.1806 -8.03233 5.36185 3.09154 -2.50679 -11.2789 -9.77643 -26.3615 -4.8131 -2.90255 -0.640573 -11.1942 5.43902
1150 750 55.6694 -38.952 9.04698 -11.1181 15.9532 -4.7384 27.3395 -15.8699 -8.15446 6.7677 3.38484 -0.38674 -13.7753 -3.49051 -25.7261 -6.91364 -2.04563 2.64318 -12.738 4.32489
850 650 43.6311 -37.4699 4.82885 2.93809 17.5558 -17.5225 23.0219 -12.398 -11.125 -3.79597 2.62097 5.32473 3.19459 -7.1025 -20.0757 -5.23875 -5.01204 12.6592 -5.70189 2.75306
350 250 52.8689 -24.9595 -5.16984 -0.132117 18.9242 -16.8392 24.8657 -12.7076 -8.49211 -2.53352 0.386979 -4.32088 -3.89619 -2.84665 -18.4512 -14.4824 -0.340231 -3.53084 -7.45991 -0.644876
450 650 53.6359 -28.236 -0.615701 -2.96403 20.5636 -16.2202 23.5382 -14.6117 -8.89218 0.730691 1.12308 -7.07554 -5.94233 -2.5464 -17.173 -12.0345 -5.14033 -2.72999 -5.38285 -3.12944
650 50 52.494 -28.1129 -0.539772 -3.80878 20.4503 -15.7987 23.2117 -14.5785 -8.38459 -0.192035 0.752457 -5.80278 -5.64531 -3.03874 -16.4433 -11.8954 -3.58824 -2.23366 -7.07402 -2.9953
650 450 53.2517 -29.6851 -0.333926 -3.67069 21.2252 -16.4158 22.5378 -15.7485 -8.30243 0.783892 1.48947 -6.24751 -5.39724 -2.73815 -17.0421 -10.7637 -3.89893 -3.16302 -6.17336 -3.05517
1450 550 48.0929 -37.5007 4.50253 -0.189603 17.3568 -16.031 22.8834 -14.7633 -9.39931 -1.82351 3.40541 5.86516 4.58372 -8.42574 -21.28 -7.69086 -5.08868 11.0712 -5.23477 2.14726
750 250 55.1926 -26.5622 -4.21826 -2.46459 18.793 -15.9001 23.4729 -15.2328 -6.97421 0.0376611 0.324232 -5.07004 -5.10494 -3.05215 -18.3395 -14.3549 -0.0207721 -3.05862 -7.39637 -0.614247
1050 450 57.3181 -30.3158 -1.59525 -4.92414 20.3548 -13.2417 22.9242 -18.064 -6.31642 1.46152 0.707673 -6.18678 -6.06689 -2.80603 -19.5579 -10.819 -4.00682 -2.52073 -5.94637 -4.05756
1050 250 55.5982 -31.8065 1.12954 -6.30576 20.4163 -13.501 21.7032 -17.964 -5.40057 1.19938 1.43794 -5.1314 -6.04381 -2.80914 -18.6039 -10.3302 -4.1392 -1.93899 -7.6446 -4.32064
950 350 54.8424 -29.8858 0.240159 -5.06588 19.6767 -13.7514 22.6138 -17.5241 -6.25056 2.56737 0.183754 -7.41098 -6.38408 -2.79601 -18.1146 -10.5484 -4.06315 -1.78347 -5.7207 -3.54881
50 250 53.5073 -28.2617 -0.882014 -4.56166 3.06635 -11.2232 25.8019 -12.6776 -2.72487 3.89532 3.19357 -4.08417 -11.8174 -13.279 -18.8861 -13.4047 0.546297 3.0319 -7.09828 6.00103
150 50 57.2909 -29.0891 3.91088 -5.27303 4.86914 -6.49651 27.3529 -19.5261 -4.87203 3.21613 12.8831 -4.36717 -13.4613 -5.93502 -21.4464 -14.1954 -3.52269 -0.83121 -4.67867 0.632334
1150 250 63.6089 -25.2097 6.97843 -8.71843 -0.774787 -0.192226 38.9004 -16.2385 -4.89128 1.03589 13.0006 -0.921619 -11.6746 -1.90757 -23.5377 -13.5821 -3.02909 1.51268 -0.472443 2.24811
